Number,District,City,Address,Link,Eng Link,JPY Price,USD Price,Range,Instagram
3604,Tsubame,Niigata,"3615 Nakajima, Tsubame, Niigata 959-0105",https://inakakurashi.jp/fudo/45209?shub=1&shu=&ros=&eki=&ken=0&sik=&kalc=&kahc=&kalb=0&kahb=2000&rim=0&hof=&tik=0&mel=0&meh=0,https://translate.google.com/translate?sl=ja&tl=en&u=https://inakakurashi.jp/fudo/45209?shub=1&shu=&ros=&eki=&ken=0&sik=&kalc=&kahc=&kalb=0&kahb=2000&rim=0&hof=&tik=0&mel=0&meh=0,"1,620万円","$113,000",$80k to $150k,
3626,Aso,Kumamoto,"Otohime, Aso, Kumamoto 869-2226",https://myhome.nifty.com/chuko-ikkodate/kumamoto/asoshi_ct/detail_217f6b7cf59a354a848b11c875779f4e/?psId=334004bfeb3ac40f93db09a26a1e2d5e0d6e99a3d802addd155ad437f5f23889,https://translate.google.com/translate?sl=ja&tl=en&u=https://myhome.nifty.com/chuko-ikkodate/kumamoto/asoshi_ct/detail_217f6b7cf59a354a848b11c875779f4e/?psId=334004bfeb3ac40f93db09a26a1e2d5e0d6e99a3d802addd155ad437f5f23889,1500万円,"$103,000",$80k to $150k,
3646,Higashiyamato,Tokyo,"1 Chome Shinbori, Shinbori, Higashiyamato, Tokyo 207-0012",https://www.homeland-h.jp/area_b2/bknarea_ho13220/%E6%9D%B1%E5%A4%A7%E5%92%8C%E5%B8%82%E6%96%B0%E5%A0%801%E4%B8%81%E7%9B%AE%25252F%E4%B8%AD%E5%8F%A4%E6%88%B8%E5%BB%BA/room82540607.html,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.homeland-h.jp/area_b2/bknarea_ho13220/%E6%9D%B1%E5%A4%A7%E5%92%8C%E5%B8%82%E6%96%B0%E5%A0%801%E4%B8%81%E7%9B%AE%25252F%E4%B8%AD%E5%8F%A4%E6%88%B8%E5%BB%BA/room82540607.html,"1,560万円","$106,000",$80k to $150k,
3665,Mihama,Wakayama,"Mio, Mihama, Hidaka District, Wakayama 644-0045",https://sml-estate.com/?post_type=fudo&p=14041&shub=1&shu[]=1201&shu[]=1202&ros=&eki=&ken=00&sik=&kalc=&kahc=&kalb=0&kahb=2000&hof=0&tik=0&mel=0&meh=0&syk=1&rimawari=,https://translate.google.com/translate?sl=ja&tl=en&u=https://sml-estate.com/?post_type=fudo&p=14041&shub=1&shu[]=1201&shu[]=1202&ros=&eki=&ken=00&sik=&kalc=&kahc=&kalb=0&kahb=2000&hof=0&tik=0&mel=0&meh=0&syk=1&rimawari=,"1,300万円","$89,000",$80k to $150k,
3666,Tsubame,Niigata,"1501 Higashiota, Tsubame, Niigata 959-1289",https://www.seishinhouse.com/estate/slug-620dcca61a82177c4ef3e915fa68f1f6,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.seishinhouse.com/estate/slug-620dcca61a82177c4ef3e915fa68f1f6,1600万円,"$109,000",$80k to $150k,
3674,Fukuchiyama,Kyoto,"Miwacho Ubarashimo, Fukuchiyama, Kyoto 620-1425",http://www.artcube.in/estate/index.php?FORM[nid]=e3e6daeba5738abe1b2c2dad323c614f&FORM[attribute]=2,https://translate.google.com/translate?sl=ja&tl=en&u=http://www.artcube.in/estate/index.php?FORM[nid]=e3e6daeba5738abe1b2c2dad323c614f&FORM[attribute]=2,"1,780万円","$121,000",$80k to $150k,
3687,Himeji,Hyogo,"Yumesakicho Maenosho, Himeji, Hyogo 671-2103",https://www.slowlife1.com/fudo/27801/?bk=article-information&shu=&mid=&nor=,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.slowlife1.com/fudo/27801/?bk=article-information&shu=&mid=&nor=,"1,580万円","$106,000",$80k to $150k,https://www.instagram.com/cheaphousesjapan/p/C4GNkrcsBvk/?hl=en
3698,Tsuyama,Okayama,"75 Jingo, Tsuyama, Okayama 708-0015",https://www.fos.gr.jp/property/detail?p_no=000000344608,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.fos.gr.jp/property/detail?p_no=000000344608,"1,480万円","$101,000",$80k to $150k,
3763,Yahiko,Niigata,"Yahiko, Nishikambara District, Niigata 959-0323",https://myhome.nifty.com/chuko-ikkodate/niigata/nishikambaragunyahikomura_ct/detail_263c658b80c43588ad7322ef47ac51ae/?psId=b55b8543a1a765e81343823373229e3b12f17e8bd21eca05bafa8489da2be193,https://translate.google.com/translate?sl=ja&tl=en&u=https://myhome.nifty.com/chuko-ikkodate/niigata/nishikambaragunyahikomura_ct/detail_263c658b80c43588ad7322ef47ac51ae/?psId=b55b8543a1a765e81343823373229e3b12f17e8bd21eca05bafa8489da2be193,"1,880万円","$125,000",$80k to $150k,https://www.instagram.com/cheaphousesjapan/p/C45kfyMuIi7/?hl=en
3779,Shirakawa,Gifu,"Kawamata, Shirakawa, Kamo District, Gifu 509-1105",https://xn--68j5ex92h47uc7m12d2o2a.com/properties/6666615730/,https://translate.google.com/translate?sl=ja&tl=en&u=https://xn--68j5ex92h47uc7m12d2o2a.com/properties/6666615730/,"1,800万円","$120,000",$80k to $150k,
3781,Chikuma,Nagano,"845-2 Awasa, Chikuma, Nagano 387-0006",https://www.homecure.co.jp/2024/02/05/%E5%8D%83%E6%9B%B2%E5%B8%82%E5%A4%A7%E5%AD%97%E7%B2%9F%E4%BD%90%E4%B8%AD%E5%8F%A4%E4%BD%8F%E5%AE%85/,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.homecure.co.jp/2024/02/05/%E5%8D%83%E6%9B%B2%E5%B8%82%E5%A4%A7%E5%AD%97%E7%B2%9F%E4%BD%90%E4%B8%AD%E5%8F%A4%E4%BD%8F%E5%AE%85/,"1,400万円","$93,000",$80k to $150k,
3824,Misumimachi,Kumamoto,"Hata Misumimachi, Misumimachi, Kumamoto 869-3205",https://www.hatomarksite.com/search/zentaku/bukken/5102404133,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.hatomarksite.com/search/zentaku/bukken/5102404133,"1,370万円","$93,000",$80k to $150k,
3848,Shimonoseki,Yamaguchi,"4 Chome Hikoshima Honmuracho, Shimonoseki, Yamaguchi 750-0074",https://www.hatomarksite.com/search/zentaku/bukken/5102386033,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.hatomarksite.com/search/zentaku/bukken/5102386033,"1,500万円","$100,000",$80k to $150k,https://www.instagram.com/p/C5qi3iOsEs7
3863,Ogi,Saga,"Ashikaricho Ashimizo, Ogi, Saga 849-0311",https://myhome.nifty.com/chuko-ikkodate/saga/ogishi_ct/detail_a56a8c8d540b3354b0e3624fba7d898b/,https://translate.google.com/translate?sl=ja&tl=en&u=https://myhome.nifty.com/chuko-ikkodate/saga/ogishi_ct/detail_a56a8c8d540b3354b0e3624fba7d898b/,1200万円,"$81,000",$80k to $150k,
3945,Yokohama,Kanagawa,"3 Chome Tomiokahigashi, Kanazawa Ward, Yokohama, Kanagawa 236-0051",https://www.stepon.co.jp/kodate/detail_12782085/,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.stepon.co.jp/kodate/detail_12782085/,"1,998万円","$132,000",$80k to $150k,
3947,Sakurai,Nara,"Kaiju, Sakurai, Nara 633-0064",https://www.homes.co.jp/kodate/b-90910000639/,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.homes.co.jp/kodate/b-90910000639/,"1,350万円","$89,000",$80k to $150k,
3962,Toyako,Hokkaido,"88-19 Ohara, Toyako, Abuta District, Hokkaido 049-5821",https://uchijapan.com/properties/lake-toya-cabin,https://translate.google.com/translate?sl=ja&tl=en&u=https://uchijapan.com/properties/lake-toya-cabin,1500万円,"$98,000",$80k to $150k,https://www.instagram.com/cheaphousesjapan/p/C6tceTzNUgl/?img_index=1
4031,Ome,Tokyo,"Amagasecho, Ome, Tokyo 198-0087",https://www.yama1-home.com/detail/?p=MAE001369,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.yama1-home.com/detail/?p=MAE001369,"1,250万円","$82,000",$80k to $150k,
4037,Ito,Shizuoka,"Kamada, Ito, Shizuoka 414-0054 Japan",https://familyresort.co.jp/bukken.php?category_id=QW8G5M70W7&id=7HP5W8NMJS,https://translate.google.com/translate?sl=ja&tl=en&u=https://familyresort.co.jp/bukken.php?category_id=QW8G5M70W7&id=7HP5W8NMJS,"1,380万円","$90,000",$80k to $150k,
4041,,Itabashi City,"4 Chome Tokumaru, Itabashi City, Tokyo 175-0083",https://myhome.nifty.com/chuko-ikkodate/tokyo/itabashiku_ct/detail_92133db4537c36bbae37c4c5aca6a142/,https://translate.google.com/translate?sl=ja&tl=en&u=https://myhome.nifty.com/chuko-ikkodate/tokyo/itabashiku_ct/detail_92133db4537c36bbae37c4c5aca6a142/,1890万円,"$122,000",$80k to $150k,
4106,Kizugawa,Kyoto,"Washo Kamocho Shobu, Kizugawa, Kyoto 619-1124",https://myhome.nifty.com/chuko-ikkodate/kyoto/kizugawashi_ct/detail_32241bbea5d13f48a5b9b4fd472407eb/,https://translate.google.com/translate?sl=ja&tl=en&u=https://myhome.nifty.com/chuko-ikkodate/kyoto/kizugawashi_ct/detail_32241bbea5d13f48a5b9b4fd472407eb/,1400万円,"$91,000",$80k to $150k,https://www.instagram.com/cheaphousesjapan/p/C8HkQ0VsXGT/?img_index=1
4122,Fussa,Tokyo,"2 Chome Kitadenen, Fussa, Tokyo 197-0005",https://www.wing-h.co.jp/bk/bb/30000721873/41700/,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.wing-h.co.jp/bk/bb/30000721873/41700/,"1,780万円","$115,000",$80k to $150k,
4151,Nara,Nara,"3 Chome 4-6 Tomiokita, Nara, 631-0076",https://www.nara-ch.co.jp/search/detail/1590,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.nara-ch.co.jp/search/detail/1590,"1,390万円","$90,000",$80k to $150k,
4159,Nanjo,Okinawa,"Umino Chinen, Nanjo, Okinawa 901-1504",https://www.e-uchina.net/bukken/house/h-6483-7240326-0525/detail.html,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.e-uchina.net/bukken/house/h-6483-7240326-0525/detail.html,"1,780万円","$113,000",$80k to $150k,
4181,Ome,Tokyo,"3 Chome Baigo, Ome, Tokyo 198-0063",https://www.athome.co.jp/kodate/6979148904/?DOWN=1&BKLISTID=001LPC&sref=list_simple,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.athome.co.jp/kodate/6979148904/?DOWN=1&BKLISTID=001LPC&sref=list_simple,"1,380万円","$88,000",$80k to $150k,https://www.instagram.com/cheaphousesjapan/p/C9CyiSxIf31/?hl=en
4195,Yamashina,Ward,"Otsukakitamizocho, Yamashina Ward, Kyoto, 607-8134",https://myhome.nifty.com/chuko-ikkodate/kyoto/kyotoshiyamashinaku_ct/detail_6c53add54f123934bbbe6c623a270f6e/,https://translate.google.com/translate?sl=ja&tl=en&u=https://myhome.nifty.com/chuko-ikkodate/kyoto/kyotoshiyamashinaku_ct/detail_6c53add54f123934bbbe6c623a270f6e/,1280万円,"$82,000",$80k to $150k,
4201,Oita,Oita,"Senzai, Oita, 870-0132",https://www.yes1.co.jp/oita/detail/20115244,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.yes1.co.jp/oita/detail/20115244,"1,280万円","$82,000",$80k to $150k,
4209,Yorii,Saitama,"Fujita, Yorii, Osato District, Saitama 369-1204",https://myhome.nifty.com/chuko-ikkodate/saitama/osatogunyoriimachi_ct/detail_d966270b5c503b5d8dab4ebe04a59c6f/,https://translate.google.com/translate?sl=ja&tl=en&u=https://myhome.nifty.com/chuko-ikkodate/saitama/osatogunyoriimachi_ct/detail_d966270b5c503b5d8dab4ebe04a59c6f/,"1,799万円","$114,000",$80k to $150k,
4260,Nogata,Fukuoka,"Shimoshinnyu, Nogata, Fukuoka 822-0032",https://myhome.nifty.com/chuko-ikkodate/fukuoka/nogatashi_ct/detail_349a734725a036b4bdd84af76de14da1/,https://translate.google.com/translate?sl=ja&tl=en&u=https://myhome.nifty.com/chuko-ikkodate/fukuoka/nogatashi_ct/detail_349a734725a036b4bdd84af76de14da1/,1298万円,"$81,000",$80k to $150k,
4271,,Edogawa City,"Ukitacho, Edogawa City, Tokyo 134-0082",https://i-face.jp/?post_type=fudo&p=3685,https://translate.google.com/translate?sl=ja&tl=en&u=https://i-face.jp/?post_type=fudo&p=3685,"1,730万円","$110,000",$80k to $150k,
4277,Kitahiroshima,Hiroshima,"Yonezawa, Kitahiroshima, Yamagata District, Hiroshima 731-2205",https://house.goo.ne.jp/buy/uh/detail/1/34369/080Z70517085/177921001/x1080Z70517085.html,https://translate.google.com/translate?sl=ja&tl=en&u=https://house.goo.ne.jp/buy/uh/detail/1/34369/080Z70517085/177921001/x1080Z70517085.html,1380万円,"$86,000",$80k to $150k,
4295,Ichihara,Chiba,"Inunari, Ichihara, Chiba 290-0166, Japan",https://bousou.net/k_inunari4/,https://bousou-net.translate.goog/k_inunari4/?_x_tr_sl=ja&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp,1750万円,"$111,000",$80k to $150k,
4308,,Katsushika City,"4 Chome Higashikanamachi, Katsushika City, Tokyo 125-0041",https://myhome.nifty.com/chuko-ikkodate/tokyo/katsushikaku_ct/detail_f52fd2f556243e50ae008dd15f2cbf42/,https://translate.google.com/translate?sl=ja&tl=en&u=https://myhome.nifty.com/chuko-ikkodate/tokyo/katsushikaku_ct/detail_f52fd2f556243e50ae008dd15f2cbf42/,1780万円,"$111,000",$80k to $150k,
4325,Iruma,Saitama,"3 Chome Koyata, Iruma, Saitama 358-0026",https://www.megroup-8.jp/s_r_54205/,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.megroup-8.jp/s_r_54205/,"1,480万円","$94,000",$80k to $150k,
4327,Sakura,Chiba,"Usuidai, Sakura, Chiba 285-0866",https://sumaity.com/house/used/chiba_prop/prop_14245729/,https://translate.google.com/translate?sl=ja&tl=en&u=https://sumaity.com/house/used/chiba_prop/prop_14245729/,"1,470万円","$93,000",$80k to $150k,
4332,Akiruno,Tokyo,"771-6 Yamada, Akiruno, Tokyo 190-0144",https://www.home4u.jp/buy/search/search_detail.php?gid=1051001&bid=16032530,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.home4u.jp/buy/search/search_detail.php?gid=1051001&bid=16032530,"1,680万円","$106,000",$80k to $150k,
4335,Ome,Tokyo,"5 Chome Shinmachi, Ome, Tokyo 198-0024",https://www.homes.co.jp/kodate/b-1009480110177/,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.homes.co.jp/kodate/b-1009480110177/,"1,790万円","$113,000",$80k to $150k,
4337,Iruma,Saitama,"8 Chome Higashifujisawa, Iruma, Saitama 358-0012",https://www.megroup-8.jp/s_r_15479/,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.megroup-8.jp/s_r_15479/,"1,780万円","$113,000",$80k to $150k,
1154,Tsuyama,Okayama,"Aba, Tsuyama, Okayama 709-3951 Japan",https://www.country-life.co.jp/d26000600122020000000981,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.country-life.co.jp/d26000600122020000000981,"2,280万円","$152,000",Above $150k,https://www.instagram.com/p/CcdKfynPLYB/
2958,Rankoshi,Hokkaido,"Rankoshi, Isoya District, Hokkaido",https://www.nisekocountry.com/detailtatemono118.html,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.nisekocountry.com/detailtatemono118.html,"3,500万円","$233,000",Above $150k,
3245,Tokamachi,Niigata,"Ko Shinza, Tokamachi, Niigata 948-0000",http://kominka.net/bukken/415006/,https://translate.google.com/translate?sl=ja&tl=en&u=http://kominka.net/bukken/415006/,2700万円,"$180,000",Above $150k,https://www.instagram.com/cheaphousesjapan/p/Cy_D4eHt80j/?hl=en
3588,Minami,Ward,"47-7 Higashikujō Minamisannōchō, Minami Ward, Kyoto, 601-8011, Japan",https://www.hachise.com/buy/68069/index.html,https://www.hachise.com/buy/68069/index.html,2980万円,"$205,000",Above $150k,https://www.instagram.com/cheaphousesjapan/p/C22XEdztavy/?hl=en
4362,Wakayama,Wakayama,"3 Chome Matsugaoka, Matsugaoka, Wakayama, 641-0033, Japan",https://myhome.nifty.com/chuko-ikkodate/wakayama/wakayamashi_ct/detail_c829776393be3eb99ffd8b7fbc34150e/,https://translate.google.com/translate?sl=ja&tl=en&u=https://myhome.nifty.com/chuko-ikkodate/wakayama/wakayamashi_ct/detail_c829776393be3eb99ffd8b7fbc34150e/,398万円,"$26,000"
4363,Agano,Niigata,"Jiromaru, Agano, Niigata 959-1943, Japan",https://myhome.nifty.com/chuko-ikkodate/niigata/aganoshi_ct/detail_9efb0f4ea3f530768262dc0864f0a564/,https://translate.google.com/translate?sl=ja&tl=en&u=https://myhome.nifty.com/chuko-ikkodate/niigata/aganoshi_ct/detail_9efb0f4ea3f530768262dc0864f0a564/,750万円,"$49,000"
4364,Nagomi,Kumamoto,"Hisaibaru, Nagomi, Tamana District, Kumamoto 865-0102",https://myhome.nifty.com/chuko-ikkodate/kumamoto/tamanagunnagomimachi_ct/detail_c90bc021e3d33983993e15d4acddf58e/?psId=574a1cc818e7ace77c8d0769af796761c407fbc228887927e42ef950b72e5fb0,https://translate.google.com/translate?sl=ja&tl=en&u=https://myhome.nifty.com/chuko-ikkodate/kumamoto/tamanagunnagomimachi_ct/detail_c90bc021e3d33983993e15d4acddf58e/?psId=574a1cc818e7ace77c8d0769af796761c407fbc228887927e42ef950b72e5fb0,980万円,"$64,000"
4366,Kyotanabe,Kyoto,"Kodoyakiya, Kyotanabe, Kyoto 610-0332",https://myhome.nifty.com/chuko-ikkodate/kyoto/kyotanabeshi_ct/detail_bcb242898ff83275a26f0e0ae55af17b/?psId=46b4726ae1977761e4a88cc670ee4b9be8fce97ba020569c8dc1d8f4748eda75,https://translate.google.com/translate?sl=ja&tl=en&u=https://myhome.nifty.com/chuko-ikkodate/kyoto/kyotanabeshi_ct/detail_bcb242898ff83275a26f0e0ae55af17b/?psId=46b4726ae1977761e4a88cc670ee4b9be8fce97ba020569c8dc1d8f4748eda75,880万円,"$58,000"
4367,Iwanai,Hokkaido,"Nozuka, Iwanai, Iwanai District, Hokkaido 045-0024",https://uchijapan.com/properties/iwanai-6-bedroom-house,https://translate.google.com/translate?sl=ja&tl=en&u=https://uchijapan.com/properties/iwanai-6-bedroom-house,1800万円,"$110,000"
4368,Hagi,Yamaguchi,"Susa, Hagi, Yamaguchi 759-3411",https://www.hatomarksite.com/search/zentaku/bukken/5102780948,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.hatomarksite.com/search/zentaku/bukken/5102780948,480万円,"$31,000"
4369,Sennan,Osaka,"4 Chome Onosato, Onosato, Sennan, Osaka 590-0526, Japan",https://myhome.nifty.com/chuko-ikkodate/osaka/sennanshi_ct/detail_86837dc941bd30309016b4f98482b40d/,https://translate.google.com/translate?sl=ja&tl=en&u=https://myhome.nifty.com/chuko-ikkodate/osaka/sennanshi_ct/detail_86837dc941bd30309016b4f98482b40d/,600万円,"$40,000"
4370,Tagawa,Fukuoka,"Ito, Tagawa, Fukuoka 826-0044, Japan",https://house.goo.ne.jp/buy/uh/detail/4/40206/37021930000277/3702193/x437021930000277.html,https://translate.google.com/translate?sl=ja&tl=en&u=https://house.goo.ne.jp/buy/uh/detail/4/40206/37021930000277/3702193/x437021930000277.html,590万円,"$39,000"
4371,Shibata,Niigata,"Shimokonakayama, Shibata, Niigata 959-2477, Japan",https://www.athome.co.jp/kodate/1007675958/,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.athome.co.jp/kodate/1007675958/,950万円,"$61,000"
4373,Nakama,Fukuoka,"Ogigaura, Nakama, Fukuoka 809-0023",https://house.goo.ne.jp/buy/uh/detail/1/40215/090Z75104531/069947000/x1090Z75104531.html,https://translate.google.com/translate?sl=ja&tl=en&u=https://house.goo.ne.jp/buy/uh/detail/1/40215/090Z75104531/069947000/x1090Z75104531.html,750万円,"$49,000"
4374,Kashiwazaki,Niigata,"Ohirota, Kashiwazaki, Niigata 949-3724 Japan",https://www.athome.co.jp/kodate/6982658040/,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.athome.co.jp/kodate/6982658040/,200万円,"$13,000"
4375,Kanazawa,Ishikawa,"2 Chome Kanaiwanishi, Kanazawa, Ishikawa 920-0337",https://myhome.nifty.com/chuko-ikkodate/ishikawa/kanazawashi_ct/detail_eed4d15e6a123dc98149b7125ead76ee/?psId=a6903011d9d05a717e2801604bb8e87c564d78c559d23d4b6b5deec944b0b482,https://translate.google.com/translate?sl=ja&tl=en&u=https://myhome.nifty.com/chuko-ikkodate/ishikawa/kanazawashi_ct/detail_eed4d15e6a123dc98149b7125ead76ee/?psId=a6903011d9d05a717e2801604bb8e87c564d78c559d23d4b6b5deec944b0b482,680万円,"$45,000"
4376,Kure,Hiroshima,"1 Chome 6-14 Ondocho Fujinowaki, Kure, Hiroshima 737-1214",https://www.8home.jp/sale/detail/340178-4429,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.8home.jp/sale/detail/340178-4429,90万円,"$6,000"
4377,Miyoshi,Hiroshima,"6 Chome Tokaichiminami, Miyoshi, Hiroshima 728-0014",https://house.goo.ne.jp/buy/uh/detail/1/34209/080Z74888172/046633006/x1080Z74888172.html,https://translate.google.com/translate?sl=ja&tl=en&u=https://house.goo.ne.jp/buy/uh/detail/1/34209/080Z74888172/046633006/x1080Z74888172.html,850万円,"$53,000"
4378,Fujinomiya,Shizuoka,"Yodoshi, Fujinomiya, Shizuoka 418-0051",https://myhome.nifty.com/chuko-ikkodate/shizuoka/fujinomiyashi_ct/detail_81e980ca442e33afa88c49d17b1fe634/?psId=ea4fe4981a17f2523198c126cf742411a4a320d682469ca68a4156dbcc5524d4,https://translate.google.com/translate?sl=ja&tl=en&u=https://myhome.nifty.com/chuko-ikkodate/shizuoka/fujinomiyashi_ct/detail_81e980ca442e33afa88c49d17b1fe634/?psId=ea4fe4981a17f2523198c126cf742411a4a320d682469ca68a4156dbcc5524d4,997万円,"$63,000"
4379,Higashiizu,Shizuoka,"Naramoto, Higashiizu, Kamo District, Shizuoka 413-0302",https://www.e-life.jp/sales/detail/h1279530001576/,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.e-life.jp/sales/detail/h1279530001576/,"1,110万円","$69,000"
4380,Tomakomai,Hokkaido,"3 Chome Hanazonocho, Tomakomai, Hokkaido 053-0853",https://myhome.nifty.com/chuko-ikkodate/hokkaido/tomakomaishi_ct/detail_a18ae1a2d5f937839d608da5373632fa/?psId=34211970d339268374ae369c1b92492b24adb80036eb21919f7fe3daae293e8f,https://translate.google.com/translate?sl=ja&tl=en&u=https://myhome.nifty.com/chuko-ikkodate/hokkaido/tomakomaishi_ct/detail_a18ae1a2d5f937839d608da5373632fa/?psId=34211970d339268374ae369c1b92492b24adb80036eb21919f7fe3daae293e8f,880万円,"$55,000"
4382,Sendai,Miyagi,"7 Chome Dainohara, Dainohara, Aoba Ward, Sendai, Miyagi 981-0911, Japan",https://www.athome.co.jp/kodate/6982525365/,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.athome.co.jp/kodate/6982525365/,850万円,"$55,000"
4384,Otaru,Hokkaido,"2 Chome Zenibako, Otaru, Hokkaido 047-0261",https://myhome.nifty.com/chuko-ikkodate/hokkaido/otarushi_ct/detail_94bee8476bbb32b483184e5119641e11/?psId=f271664635f4b956b6bd5440569e3a5d9e5c91716a3ae26573ebe3a6589e5cbc,https://translate.google.com/translate?sl=ja&tl=en&u=https://myhome.nifty.com/chuko-ikkodate/hokkaido/otarushi_ct/detail_94bee8476bbb32b483184e5119641e11/?psId=f271664635f4b956b6bd5440569e3a5d9e5c91716a3ae26573ebe3a6589e5cbc,350万円,"$23,000"
4385,Komatsushima,Tokushima,"Okubayashi Chudencho, Komatsushima, Tokushima 773-0015",https://www.athome.co.jp/kodate/1077047589/?DOWN=1&BKLISTID=001LPC&sref=list_simple,https://translate.google.com/translate?sl=ja&tl=en&u=https://www.athome.co.jp/kodate/1077047589/?DOWN=1&BKLISTID=001LPC&sref=list_simple,"1,450万円","$92,000"
